id,category
4545,Crimes Against the Person
4546,Crimes Against Property
4547,Crimes Against Property
4548,Other Criminal Code Violations
4549,Crimes Against Property
4550,Crimes Against the Person
4551,Crimes Against the Person
4552,Crimes Against Property
4553,Crimes Against Property
4554,Other Criminal Code Violations
4555,Crimes Against Property
4556,Crimes Against the Person
4557,Crimes Against the Person
4558,Crimes Against Property
4559,Crimes Against Property
4560,Other Criminal Code Violations
4561,Crimes Against Property
4562,Crimes Against the Person
4563,Crimes Against the Person
4564,Crimes Against Property
4565,Crimes Against Property
4566,Other Criminal Code Violations
4567,Crimes Against Property
4568,Crimes Against the Person
4569,Crimes Against the Person
4570,Crimes Against Property
4571,Crimes Against Property
4572,Other Criminal Code Violations
4573,Crimes Against Property
4574,Crimes Against the Person
4575,Crimes Against the Person
4576,Crimes Against Property
4577,Crimes Against Property
4578,Other Criminal Code Violations
4579,Other Criminal Code Violations
4580,Other Criminal Code Violations
4581,Other Criminal Code Violations
4582,Other Criminal Code Violations
4583,Other Criminal Code Violations
4584,Other Criminal Code Violations
4585,Other Criminal Code Violations
4586,Other Criminal Code Violations
4587,Other Criminal Code Violations
4588,Other Criminal Code Violations
4589,Other Criminal Code Violations
4590,Other Criminal Code Violations
4591,Other Criminal Code Violations
4592,Other Criminal Code Violations
4593,Other Federal Statute Violations
4594,Other Federal Statute Violations
4595,Other Federal Statute Violations
4596,Other Federal Statute Violations
4597,Other Federal Statute Violations
4598,Other Federal Statute Violations
4599,Other Federal Statute Violations
4600,Other Federal Statute Violations
4601,Other Federal Statute Violations
4602,Other Federal Statute Violations
4603,Controlled Drugs and Substances Act
4604,Controlled Drugs and Substances Act
4605,Controlled Drugs and Substances Act
4606,Controlled Drugs and Substances Act
4607,Controlled Drugs and Substances Act
4608,Controlled Drugs and Substances Act
4609,Controlled Drugs and Substances Act
4610,Controlled Drugs and Substances Act
4611,Controlled Drugs and Substances Act
4612,Controlled Drugs and Substances Act
4613,Controlled Drugs and Substances Act
4614,Controlled Drugs and Substances Act
4615,Crimes Against Property
4616,Crimes Against Property
4617,Crimes Against the Person
4618,Crimes Against Property
4619,Crimes Against the Person
4620,Crimes Against Property
4621,Crimes Against Property
4622,Crimes Against the Person
4623,Crimes Against Property
4624,Crimes Against Property
4625,Crimes Against the Person
4626,Crimes Against Property
4627,Crimes Against Property
4628,Crimes Against Property
4629,Crimes Against the Person
4630,Crimes Against the Person
4631,Crimes Against Property
4632,Crimes Against Property
4633,Crimes Against Property
4634,Crimes Against the Person
4635,Crimes Against the Person
4636,Crimes Against Property
4637,Crimes Against Property
4638,Crimes Against Property
4639,Crimes Against the Person
4640,Crimes Against the Person
4641,Crimes Against Property
4642,Crimes Against Property
4643,Crimes Against Property
4644,Crimes Against the Person
4645,Crimes Against the Person
4646,Crimes Against Property
4647,Crimes Against Property
4648,Crimes Against Property
4649,Crimes Against the Person
4650,Crimes Against the Person
4651,Crimes Against Property
4652,Crimes Against Property
4653,Crimes Against Property
4654,Crimes Against the Person
4655,Crimes Against the Person
4656,Crimes Against Property
4657,Crimes Against Property
4658,Crimes Against the Person
4659,Crimes Against the Person
4660,Crimes Against the Person
4661,Crimes Against Property
4662,Crimes Against Property
4663,Crimes Against the Person
4664,Crimes Against the Person
4665,Crimes Against the Person
4666,Crimes Against Property
4667,Crimes Against Property
4668,Crimes Against Property
4669,Crimes Against Property
4670,Crimes Against Property
4671,Crimes Against Property
4672,Crimes Against Property
4673,Crimes Against Property
4674,Crimes Against Property
4675,Crimes Against Property
4676,Crimes Against Property
4677,Crimes Against Property
4678,Crimes Against Property
4679,Crimes Against Property
4680,Crimes Against Property
4681,Crimes Against Property
4682,Crimes Against Property
4683,Crimes Against Property
4684,Crimes Against Property
4685,Crimes Against Property
4686,Crimes Against Property
4687,Crimes Against Property
4688,Crimes Against Property
4689,Crimes Against Property
4690,Crimes Against Property
4691,Crimes Against the Person
4692,Crimes Against the Person
4693,Crimes Against Property
4694,Crimes Against the Person
4695,Crimes Against the Person
4696,Crimes Against the Person
4697,Crimes Against the Person
4698,Crimes Against the Person
4699,Crimes Against the Person
4700,Crimes Against the Person
4701,Crimes Against the Person
4702,Crimes Against the Person
4703,Crimes Against the Person
4704,Crimes Against the Person
4705,Crimes Against the Person
4706,Crimes Against the Person
4707,Crimes Against the Person
4708,Crimes Against the Person
4709,Crimes Against the Person
4710,Crimes Against the Person
4711,Crimes Against the Person
4712,Crimes Against the Person
4713,Crimes Against the Person
4714,Crimes Against the Person
4715,Crimes Against the Person
4716,Crimes Against the Person
4717,Crimes Against the Person
4718,Crimes Against the Person
4719,Crimes Against the Person
4720,Crimes Against the Person
4721,Crimes Against the Person
4722,Crimes Against the Person
4723,Crimes Against the Person
4724,Crimes Against the Person
4725,Crimes Against the Person
4726,Crimes Against the Person
4727,Crimes Against the Person
4728,Crimes Against the Person
4729,Crimes Against the Person
4730,Crimes Against the Person
4731,Crimes Against the Person
4732,Crimes Against the Person
4733,Crimes Against the Person
4734,Crimes Against the Person
4735,Crimes Against the Person
4736,Crimes Against the Person
4737,Crimes Against the Person
4738,Crimes Against the Person
4739,Crimes Against the Person
4740,Crimes Against the Person
4741,Crimes Against the Person
4742,Crimes Against the Person
4743,Crimes Against the Person
4744,Crimes Against the Person
4745,Crimes Against the Person
4746,Crimes Against the Person
4747,Crimes Against the Person
4748,Criminal Code Traffic
4749,Crimes Against the Person
4750,Crimes Against the Person
4751,Criminal Code Traffic
4752,Crimes Against the Person
4753,Crimes Against the Person
4754,Criminal Code Traffic
4755,Crimes Against the Person
4756,Crimes Against the Person
4757,Criminal Code Traffic
4758,Crimes Against the Person
4759,Crimes Against the Person
4760,Crimes Against the Person
4761,Criminal Code Traffic
4762,Criminal Code Traffic
4763,Criminal Code Traffic
4764,Criminal Code Traffic
4765,Criminal Code Traffic
4766,Criminal Code Traffic
4767,Criminal Code Traffic
4768,Criminal Code Traffic
4769,Criminal Code Traffic
4770,Criminal Code Traffic
4771,Criminal Code Traffic
4772,Criminal Code Traffic
4773,Criminal Code Traffic
4774,Criminal Code Traffic
4775,Other Criminal Code Violations
4776,Other Criminal Code Violations
4777,Criminal Code Traffic
4778,Criminal Code Traffic
4779,Criminal Code Traffic
4780,Criminal Code Traffic
4781,Criminal Code Traffic
4782,Criminal Code Traffic
4783,Criminal Code Traffic
4784,Criminal Code Traffic
4785,Crimes Against the Person
4786,Criminal Code Traffic
4787,Criminal Code Traffic
4788,Crimes Against the Person
4789,Other Criminal Code Violations
4790,Crimes Against the Person
4791,Crimes Against the Person
4792,Crimes Against the Person
4793,Crimes Against the Person
4794,Crimes Against the Person
4795,Crimes Against the Person
4796,Crimes Against the Person
4797,Crimes Against the Person
4798,Crimes Against the Person
4799,Crimes Against the Person
4800,Crimes Against the Person
4801,Crimes Against Property
4802,Crimes Against Property
4803,Crimes Against Property
4804,Crimes Against Property
4805,Crimes Against Property
4806,Crimes Against Property
4807,Controlled Drugs and Substances Act
4808,Crimes Against the Person
4809,Crimes Against Property
4810,Crimes Against Property
4811,Crimes Against Property
4812,Crimes Against Property
4813,Crimes Against the Person
4814,Controlled Drugs and Substances Act
4815,Crimes Against the Person
4816,Other Criminal Code Violations
4817,Crimes Against Property
4818,Crimes Against the Person
4819,Crimes Against Property
4820,Crimes Against Property
4821,Crimes Against Property
4822,Controlled Drugs and Substances Act
4823,Crimes Against Property
4824,Other Criminal Code Violations
4825,Crimes Against the Person
4826,Crimes Against the Person
4827,Crimes Against Property
4828,Crimes Against Property
4829,Crimes Against Property
4830,Controlled Drugs and Substances Act
4831,Crimes Against Property
4832,Other Criminal Code Violations
4833,Crimes Against the Person
4834,Crimes Against the Person
4835,Crimes Against the Person
4836,Crimes Against the Person
4837,Crimes Against the Person
4838,Crimes Against the Person
4839,Crimes Against the Person
4840,Crimes Against the Person
4841,Crimes Against the Person
4842,Crimes Against the Person
4843,Crimes Against the Person
4844,Crimes Against the Person
4845,Crimes Against the Person
4846,Crimes Against the Person
4847,Crimes Against the Person
4848,Crimes Against the Person
4849,Crimes Against the Person
4850,Crimes Against the Person
4851,Crimes Against the Person
4852,Crimes Against the Person
4853,Crimes Against the Person
4854,Crimes Against the Person
4855,Crimes Against the Person
4856,Crimes Against the Person
4857,Crimes Against the Person
4858,Crimes Against the Person
4859,Crimes Against the Person
4860,Crimes Against the Person
4861,Crimes Against the Person
4862,Crimes Against the Person
4863,Crimes Against the Person
4864,Crimes Against the Person
4865,Crimes Against the Person
4866,Crimes Against the Person
4867,Crimes Against the Person
4868,Crimes Against the Person
4869,Crimes Against the Person
4870,Crimes Against the Person
4871,Crimes Against the Person
4872,Crimes Against the Person
4873,Crimes Against the Person
4874,Crimes Against the Person
4875,Crimes Against the Person
4876,Crimes Against the Person
4877,Crimes Against the Person
4878,Crimes Against the Person
4879,Crimes Against the Person
4880,Crimes Against Property
4881,Crimes Against Property
4882,Crimes Against Property
4883,Crimes Against Property
4884,Crimes Against Property
4885,Other Criminal Code Violations
4886,Crimes Against the Person
4887,Crimes Against Property
4888,Controlled Drugs and Substances Act
4889,Crimes Against Property
4890,Crimes Against Property
4891,Other Criminal Code Violations
4892,Crimes Against the Person
4893,Crimes Against Property
4894,Crimes Against Property
4895,Crimes Against Property
4896,Crimes Against Property
4897,Crimes Against Property
4898,Other Criminal Code Violations
4899,Crimes Against the Person
4900,Crimes Against Property
4901,Crimes Against Property
4902,Crimes Against Property
4903,Crimes Against Property
4904,Crimes Against Property
4905,Other Criminal Code Violations
4906,Crimes Against the Person
4907,Crimes Against Property
4908,Crimes Against Property
4909,Crimes Against Property
4910,Crimes Against Property
4911,Crimes Against Property
4912,Other Criminal Code Violations
4913,Crimes Against the Person
4914,Crimes Against Property
4915,Crimes Against the Person
4916,Crimes Against Property
4917,Crimes Against Property
4918,Crimes Against Property
4919,Other Criminal Code Violations
4920,Crimes Against the Person
4921,Crimes Against Property
4922,Crimes Against the Person
4923,Crimes Against Property
